InvoiceID,RentTime,TotalPrice,PaymentMethod,CreateTime,Status,BookingID,DiscountID,CourtID,CID
INV00955,2024-01-21 19:00:00,461000,Chuyển khoản ngân hàng,2024-01-21 19:00:00,Đã thanh toán,BKG00986,DSC014,CRT0070,EMP0055
INV00956,2024-06-11 19:00:00,96000,Chuyển khoản ngân hàng,2024-06-11 19:00:00,Đã thanh toán,BKG01052,DSC037,CRT0072,EMP0045
INV00957,2024-09-28 17:00:00,1378000,VNPay,2024-09-28 17:00:00,Đã thanh toán,BKG01378,,CRT0030,EMP0110
INV00958,2024-01-10 17:00:00,493000,MoMo,2024-01-10 17:00:00,Đã thanh toán,BKG00280,DSC053,CRT0036,EMP0078
INV00959,2024-04-02 18:00:00,348000,ZaloPay,2024-04-02 18:00:00,Đã thanh toán,BKG00156,DSC052,CRT0016,EMP0100
INV00960,2024-01-19 17:00:00,371000,Thẻ Visa/Master,2024-01-19 17:00:00,Đã thanh toán,BKG00692,DSC049,CRT0057,EMP0032
INV00961,2024-09-20 17:00:00,305000,ShopeePay,2024-09-20 17:00:00,Đã thanh toán,BKG00996,DSC035,CRT0031,EMP0132
INV00962,2024-10-10 16:00:00,389000,Thẻ Visa/Master,2024-10-10 16:00:00,Đã thanh toán,BKG01153,DSC046,CRT0026,EMP0111
INV00963,2024-06-14 15:00:00,893000,Thẻ Visa/Master,2024-06-14 15:00:00,Chưa thanh toán,BKG01059,,CRT0099,EMP0122
INV00964,2024-02-11 19:00:00,238000,Tiền mặt,2024-02-11 19:00:00,Chưa thanh toán,BKG00598,,CRT0072,EMP0109
INV00965,2024-12-17 16:00:00,472000,MoMo,2024-12-17 16:00:00,Đã thanh toán,BKG01359,DSC032,CRT0090,EMP0142
INV00966,2024-10-26 15:00:00,440000,Thẻ Visa/Master,2024-10-26 15:00:00,Hủy,BKG00668,DSC020,CRT0089,EMP0095
INV00967,2024-05-17 18:00:00,256000,Tiền mặt,2024-05-17 18:00:00,Chưa thanh toán,BKG01225,,CRT0082,EMP0117
INV00968,2024-12-25 15:00:00,645000,Chuyển khoản ngân hàng,2024-12-25 15:00:00,Đã thanh toán,BKG00610,,CRT0079,EMP0081
INV00969,2024-08-17 17:00:00,1115000,Thẻ Visa/Master,2024-08-17 17:00:00,Đang xử lý,BKG00959,,CRT0032,EMP0011
INV00970,2024-08-05 20:00:00,485000,VNPay,2024-08-05 20:00:00,Đã thanh toán,BKG00098,DSC016,CRT0025,EMP0134
INV00971,2024-05-20 18:00:00,1254000,VNPay,2024-05-20 18:00:00,Đã thanh toán,BKG00159,DSC057,CRT0063,EMP0094
INV00972,2024-05-09 15:00:00,375000,Thẻ Visa/Master,2024-05-09 15:00:00,Đang xử lý,BKG00466,,CRT0041,EMP0122
INV00973,2024-04-01 18:00:00,328000,Tiền mặt,2024-04-01 18:00:00,Đã thanh toán,BKG00276,,CRT0102,EMP0013
INV00974,2024-08-10 18:00:00,241000,VNPay,2024-08-10 18:00:00,Đã thanh toán,BKG00298,DSC013,CRT0096,EMP0145
INV00975,2024-11-02 15:00:00,211000,ZaloPay,2024-11-02 15:00:00,Đã thanh toán,BKG00037,DSC006,CRT0004,EMP0129
INV00976,2024-09-11 18:00:00,690000,MoMo,2024-09-11 18:00:00,Chưa thanh toán,BKG01113,DSC022,CRT0008,EMP0125
INV00977,2024-03-16 19:00:00,257000,Tiền mặt,2024-03-16 19:00:00,Chưa thanh toán,BKG00252,DSC039,CRT0016,EMP0014
INV00978,2024-06-26 19:00:00,254000,Thẻ Visa/Master,2024-06-26 19:00:00,Đã thanh toán,BKG00885,DSC028,CRT0058,EMP0009
INV00979,2024-05-06 18:00:00,836000,Tiền mặt,2024-05-06 18:00:00,Đã thanh toán,BKG01363,DSC026,CRT0100,EMP0065
INV00980,2024-02-17 19:00:00,179000,MoMo,2024-02-17 19:00:00,Đã thanh toán,BKG00976,DSC051,CRT0026,EMP0037
INV00981,2024-04-22 20:00:00,604000,Chuyển khoản ngân hàng,2024-04-22 20:00:00,Chưa thanh toán,BKG00483,,CRT0058,EMP0007
INV00982,2024-07-24 15:00:00,662000,Tiền mặt,2024-07-24 15:00:00,Đã thanh toán,BKG00013,,CRT0068,EMP0053
INV00983,2024-11-26 18:00:00,206000,Chuyển khoản ngân hàng,2024-11-26 18:00:00,Đã thanh toán,BKG00698,,CRT0061,EMP0048
INV00984,2024-05-17 19:00:00,826000,Tiền mặt,2024-05-17 19:00:00,Hủy,BKG00398,,CRT0042,EMP0055
INV00985,2024-09-09 21:00:00,245000,Thẻ Visa/Master,2024-09-09 21:00:00,Đã thanh toán,BKG00881,DSC027,CRT0051,EMP0128
INV00986,2024-02-06 16:00:00,1084000,Chuyển khoản ngân hàng,2024-02-06 16:00:00,Đã thanh toán,BKG00066,,CRT0032,EMP0062
INV00987,2024-08-11 20:00:00,617000,Tiền mặt,2024-08-11 20:00:00,Chưa thanh toán,BKG00186,,CRT0107,EMP0004
INV00988,2024-09-29 07:00:00,286000,MoMo,2024-09-29 07:00:00,Chưa thanh toán,BKG00551,DSC022,CRT0050,EMP0150
INV00989,2024-10-26 18:00:00,716000,Thẻ Visa/Master,2024-10-26 18:00:00,Đã thanh toán,BKG01187,DSC046,CRT0074,EMP0094
INV00990,2024-02-12 17:00:00,670000,Thẻ Visa/Master,2024-02-12 17:00:00,Đã thanh toán,BKG01265,,CRT0024,EMP0045
INV00991,2024-01-13 18:00:00,1114000,ZaloPay,2024-01-13 18:00:00,Đã thanh toán,BKG00286,,CRT0044,EMP0067
INV00992,2024-12-14 06:00:00,1213000,Thẻ Visa/Master,2024-12-14 06:00:00,Đã thanh toán,BKG00707,,CRT0109,EMP0007
INV00993,2024-02-07 19:00:00,937000,Tiền mặt,2024-02-07 19:00:00,Chưa thanh toán,BKG00476,,CRT0030,EMP0021
INV00994,2024-05-10 17:00:00,399000,ZaloPay,2024-05-10 17:00:00,Đã thanh toán,BKG00853,,CRT0028,EMP0052
INV00995,2024-04-20 18:00:00,383000,Tiền mặt,2024-04-20 18:00:00,Chưa thanh toán,BKG00597,DSC043,CRT0102,EMP0066
INV00996,2024-05-10 20:00:00,591000,Chuyển khoản ngân hàng,2024-05-10 20:00:00,Đã thanh toán,BKG00569,,CRT0105,EMP0070
INV00997,2024-02-23 17:00:00,938000,Tiền mặt,2024-02-23 17:00:00,Đang xử lý,BKG00852,DSC033,CRT0013,EMP0028
INV00998,2024-05-06 17:00:00,582000,Thẻ Visa/Master,2024-05-06 17:00:00,Đã thanh toán,BKG00741,,CRT0060,EMP0065
INV00999,2024-02-02 20:00:00,994000,ShopeePay,2024-02-02 20:00:00,Đã thanh toán,BKG01170,,CRT0057,EMP0005
INV01000,2024-08-04 22:00:00,124000,Tiền mặt,2024-08-04 22:00:00,Đã thanh toán,BKG01371,DSC055,CRT0070,EMP0136
INV01001,2024-07-28 10:00:00,936000,Chuyển khoản ngân hàng,2024-07-28 10:00:00,Đã thanh toán,BKG00340,,CRT0034,EMP0014
INV01002,2024-02-14 21:00:00,486000,Tiền mặt,2024-02-14 21:00:00,Chưa thanh toán,BKG00840,,CRT0045,EMP0005
INV01003,2024-05-11 17:00:00,548000,Thẻ Visa/Master,2024-05-11 17:00:00,Hủy,BKG01381,DSC037,CRT0003,EMP0108
INV01004,2024-02-24 17:00:00,104000,Thẻ Visa/Master,2024-02-24 17:00:00,Đã thanh toán,BKG00622,,CRT0083,EMP0008
INV01005,2024-11-17 17:00:00,411000,Chuyển khoản ngân hàng,2024-11-17 17:00:00,Đang xử lý,BKG00169,DSC028,CRT0044,EMP0089
INV01006,2024-02-08 17:00:00,975000,MoMo,2024-02-08 17:00:00,Đã thanh toán,BKG00132,,CRT0109,EMP0008
INV01007,2024-11-23 20:00:00,274000,MoMo,2024-11-23 20:00:00,Hủy,BKG00359,,CRT0014,EMP0075
INV01008,2024-01-19 20:00:00,475000,ZaloPay,2024-01-19 20:00:00,Đã thanh toán,BKG01023,,CRT0050,EMP0136
INV01009,2024-02-28 19:00:00,171000,Tiền mặt,2024-02-28 19:00:00,Đã thanh toán,BKG00151,,CRT0036,EMP0087
INV01010,2024-10-07 17:00:00,481000,Tiền mặt,2024-10-07 17:00:00,Chưa thanh toán,BKG01127,,CRT0105,EMP0036
INV01011,2024-04-14 20:00:00,294000,Tiền mặt,2024-04-14 20:00:00,Đã thanh toán,BKG01251,DSC009,CRT0058,EMP0089
INV01012,2024-01-16 17:00:00,257000,Thẻ Visa/Master,2024-01-16 17:00:00,Chưa thanh toán,BKG01070,DSC013,CRT0094,EMP0044
INV01013,2024-03-12 20:00:00,731000,Chuyển khoản ngân hàng,2024-03-12 20:00:00,Đã thanh toán,BKG00769,DSC015,CRT0110,EMP0008
INV01014,2024-03-12 20:00:00,629000,VNPay,2024-03-12 20:00:00,Đã thanh toán,BKG00955,DSC022,CRT0009,EMP0061
INV01015,2024-03-20 20:00:00,377000,Tiền mặt,2024-03-20 20:00:00,Đang xử lý,BKG01115,,CRT0021,EMP0080
INV01016,2024-08-27 19:00:00,560000,ZaloPay,2024-08-27 19:00:00,Đã thanh toán,BKG00380,DSC020,CRT0029,EMP0003
INV01017,2024-03-21 07:00:00,438000,MoMo,2024-03-21 07:00:00,Đã thanh toán,BKG00528,,CRT0080,EMP0059
INV01018,2024-10-08 18:00:00,236000,Tiền mặt,2024-10-08 18:00:00,Đã thanh toán,BKG00161,DSC003,CRT0091,EMP0080
INV01019,2024-05-04 18:00:00,564000,Chuyển khoản ngân hàng,2024-05-04 18:00:00,Đã thanh toán,BKG00501,,CRT0091,EMP0034
INV01020,2024-01-15 19:00:00,500000,Thẻ Visa/Master,2024-01-15 19:00:00,Hủy,BKG01224,,CRT0098,EMP0070
INV01021,2024-05-07 19:00:00,713000,Tiền mặt,2024-05-07 19:00:00,Đang xử lý,BKG00414,,CRT0001,EMP0136
INV01022,2024-06-22 10:00:00,374000,Tiền mặt,2024-06-22 10:00:00,Đã thanh toán,BKG00924,,CRT0107,EMP0043
INV01023,2024-02-02 19:00:00,860000,Chuyển khoản ngân hàng,2024-02-02 19:00:00,Hủy,BKG00107,,CRT0097,EMP0108
INV01024,2024-08-16 17:00:00,1799000,Tiền mặt,2024-08-16 17:00:00,Đã thanh toán,BKG01305,,CRT0077,EMP0070
INV01025,2024-10-14 17:00:00,181000,VNPay,2024-10-14 17:00:00,Đã thanh toán,BKG00115,,CRT0015,EMP0107
INV01026,2024-02-18 18:00:00,367000,VNPay,2024-02-18 18:00:00,Đã thanh toán,BKG01108,,CRT0005,EMP0148
INV01027,2024-05-12 08:00:00,479000,Tiền mặt,2024-05-12 08:00:00,Đã thanh toán,BKG00950,,CRT0047,EMP0019
INV01028,2024-05-16 18:00:00,606000,Chuyển khoản ngân hàng,2024-05-16 18:00:00,Hủy,BKG01032,,CRT0107,EMP0090
INV01029,2024-02-03 11:00:00,737000,ShopeePay,2024-02-03 11:00:00,Hủy,BKG01317,DSC024,CRT0085,EMP0013
INV01030,2024-10-13 20:00:00,763000,Chuyển khoản ngân hàng,2024-10-13 20:00:00,Chưa thanh toán,BKG00308,,CRT0088,EMP0114
INV01031,2024-11-24 19:00:00,1008000,Chuyển khoản ngân hàng,2024-11-24 19:00:00,Hủy,BKG00651,,CRT0087,EMP0024
INV01032,2024-08-23 06:00:00,609000,Chuyển khoản ngân hàng,2024-08-23 06:00:00,Đã thanh toán,BKG01285,,CRT0084,EMP0029
INV01033,2024-01-24 09:00:00,432000,Chuyển khoản ngân hàng,2024-01-24 09:00:00,Đã thanh toán,BKG00572,,CRT0092,EMP0146
INV01034,2024-02-19 20:00:00,624000,Thẻ Visa/Master,2024-02-19 20:00:00,Đã thanh toán,BKG00495,,CRT0004,EMP0149
INV01035,2024-05-10 19:00:00,548000,Thẻ Visa/Master,2024-05-10 19:00:00,Đã thanh toán,BKG00546,,CRT0103,EMP0106
INV01036,2024-02-23 17:00:00,361000,Tiền mặt,2024-02-23 17:00:00,Đã thanh toán,BKG00256,DSC004,CRT0069,EMP0016
INV01037,2024-03-29 17:00:00,689000,Chuyển khoản ngân hàng,2024-03-29 17:00:00,Đã thanh toán,BKG00974,,CRT0057,EMP0122
INV01038,2024-11-18 17:00:00,939000,Tiền mặt,2024-11-18 17:00:00,Đã thanh toán,BKG00237,DSC003,CRT0044,EMP0108
INV01039,2024-12-26 08:00:00,380000,VNPay,2024-12-26 08:00:00,Đã thanh toán,BKG00643,,CRT0060,EMP0059
INV01040,2024-01-19 19:00:00,404000,Tiền mặt,2024-01-19 19:00:00,Hủy,BKG01329,DSC038,CRT0020,EMP0089
INV01041,2024-04-27 18:00:00,482000,Thẻ Visa/Master,2024-04-27 18:00:00,Đã thanh toán,BKG01255,,CRT0029,EMP0012
INV01042,2024-12-06 19:00:00,486000,Tiền mặt,2024-12-06 19:00:00,Chưa thanh toán,BKG00063,DSC056,CRT0077,EMP0070
INV01043,2024-12-07 15:00:00,574000,Tiền mặt,2024-12-07 15:00:00,Đã thanh toán,BKG01071,,CRT0056,EMP0084
INV01044,2024-11-15 20:00:00,635000,Tiền mặt,2024-11-15 20:00:00,Đã thanh toán,BKG01065,,CRT0059,EMP0043
INV01045,2024-06-01 19:00:00,1292000,Chuyển khoản ngân hàng,2024-06-01 19:00:00,Đã thanh toán,BKG00119,DSC044,CRT0088,EMP0097
INV01046,2024-02-19 07:00:00,975000,Chuyển khoản ngân hàng,2024-02-19 07:00:00,Hủy,BKG00463,DSC047,CRT0085,EMP0107
INV01047,2024-04-10 06:00:00,1127000,Thẻ Visa/Master,2024-04-10 06:00:00,Đã thanh toán,BKG00787,,CRT0106,EMP0114
INV01048,2024-04-18 17:00:00,589000,ShopeePay,2024-04-18 17:00:00,Đã thanh toán,BKG00478,,CRT0026,EMP0010
INV01049,2024-03-09 14:00:00,1264000,ShopeePay,2024-03-09 14:00:00,Đã thanh toán,BKG01062,,CRT0043,EMP0117
INV01050,2024-05-23 15:00:00,352000,Chuyển khoản ngân hàng,2024-05-23 15:00:00,Đã thanh toán,BKG01014,,CRT0070,EMP0075
INV01051,2024-05-27 18:00:00,611000,ZaloPay,2024-05-27 18:00:00,Đã thanh toán,BKG00621,,CRT0034,EMP0012
INV01052,2024-12-11 21:00:00,689000,Chuyển khoản ngân hàng,2024-12-11 21:00:00,Hủy,BKG00279,,CRT0055,EMP0122
INV01053,2024-01-31 17:00:00,1094000,Tiền mặt,2024-01-31 17:00:00,Đang xử lý,BKG00654,,CRT0010,EMP0090
INV01054,2024-06-29 17:00:00,751000,Chuyển khoản ngân hàng,2024-06-29 17:00:00,Đã thanh toán,BKG00270,DSC051,CRT0013,EMP0116
INV01055,2024-05-16 18:00:00,882000,Chuyển khoản ngân hàng,2024-05-16 18:00:00,Đã thanh toán,BKG00516,,CRT0009,EMP0107
INV01056,2024-03-12 20:00:00,1145000,Tiền mặt,2024-03-12 20:00:00,Chưa thanh toán,BKG01078,,CRT0110,EMP0093
INV01057,2024-09-28 18:00:00,1867000,ZaloPay,2024-09-28 18:00:00,Chưa thanh toán,BKG00525,,CRT0109,EMP0039
INV01058,2024-03-30 18:00:00,172000,VNPay,2024-03-30 18:00:00,Chưa thanh toán,BKG00562,DSC034,CRT0105,EMP0035
INV01059,2024-03-12 07:00:00,431000,MoMo,2024-03-12 07:00:00,Đã thanh toán,BKG00332,DSC029,CRT0096,EMP0010
INV01060,2024-10-31 11:00:00,479000,Tiền mặt,2024-10-31 11:00:00,Đã thanh toán,BKG00220,,CRT0020,EMP0015
INV01061,2024-09-16 11:00:00,350000,MoMo,2024-09-16 11:00:00,Đã thanh toán,BKG00127,DSC053,CRT0073,EMP0025
INV01062,2024-01-28 17:00:00,299000,Tiền mặt,2024-01-28 17:00:00,Đã thanh toán,BKG01162,DSC024,CRT0066,EMP0110
INV01063,2024-05-06 22:00:00,669000,Chuyển khoản ngân hàng,2024-05-06 22:00:00,Hủy,BKG00925,DSC005,CRT0088,EMP0058
INV01064,2024-02-16 19:00:00,412000,Chuyển khoản ngân hàng,2024-02-16 19:00:00,Đã thanh toán,BKG00612,,CRT0059,EMP0121
INV01065,2024-11-23 18:00:00,487000,Chuyển khoản ngân hàng,2024-11-23 18:00:00,Đã thanh toán,BKG00559,DSC001,CRT0050,EMP0125
INV01066,2024-04-15 17:00:00,717000,VNPay,2024-04-15 17:00:00,Đã thanh toán,BKG01136,,CRT0010,EMP0008
INV01067,2024-07-21 15:00:00,619000,Tiền mặt,2024-07-21 15:00:00,Đã thanh toán,BKG00114,DSC055,CRT0095,EMP0064
INV01068,2024-11-15 15:00:00,1401000,Chuyển khoản ngân hàng,2024-11-15 15:00:00,Chưa thanh toán,BKG00617,DSC044,CRT0085,EMP0050
INV01069,2024-05-02 19:00:00,556000,Thẻ Visa/Master,2024-05-02 19:00:00,Đã thanh toán,BKG00199,DSC040,CRT0011,EMP0082
INV01070,2024-05-14 20:00:00,316000,Tiền mặt,2024-05-14 20:00:00,Chưa thanh toán,BKG00836,DSC011,CRT0038,EMP0099
INV01071,2024-01-26 21:00:00,547000,MoMo,2024-01-26 21:00:00,Đã thanh toán,BKG00160,DSC016,CRT0054,EMP0009
INV01072,2024-02-11 19:00:00,895000,ShopeePay,2024-02-11 19:00:00,Đã thanh toán,BKG00598,DSC060,CRT0001,EMP0035
INV01073,2024-03-22 19:00:00,1247000,Tiền mặt,2024-03-22 19:00:00,Chưa thanh toán,BKG00590,,CRT0100,EMP0132
INV01074,2024-04-28 18:00:00,317000,Thẻ Visa/Master,2024-04-28 18:00:00,Đã thanh toán,BKG00979,DSC060,CRT0080,EMP0066
INV01075,2024-03-05 19:00:00,254000,Thẻ Visa/Master,2024-03-05 19:00:00,Đã thanh toán,BKG01141,,CRT0041,EMP0042
INV01076,2024-06-23 17:00:00,684000,VNPay,2024-06-23 17:00:00,Đang xử lý,BKG01011,,CRT0090,EMP0109
INV01077,2024-07-16 07:00:00,698000,ZaloPay,2024-07-16 07:00:00,Chưa thanh toán,BKG00170,DSC004,CRT0106,EMP0042
INV01078,2024-11-02 06:00:00,667000,Tiền mặt,2024-11-02 06:00:00,Chưa thanh toán,BKG00350,,CRT0050,EMP0149
INV01079,2024-08-27 20:00:00,440000,Chuyển khoản ngân hàng,2024-08-27 20:00:00,Đang xử lý,BKG00935,DSC006,CRT0080,EMP0100
INV01080,2024-02-26 20:00:00,949000,ZaloPay,2024-02-26 20:00:00,Đã thanh toán,BKG00185,,CRT0097,EMP0111
INV01081,2024-04-12 17:00:00,401000,MoMo,2024-04-12 17:00:00,Đã thanh toán,BKG01217,DSC025,CRT0068,EMP0140
INV01082,2024-03-08 18:00:00,851000,Tiền mặt,2024-03-08 18:00:00,Đã thanh toán,BKG00356,,CRT0085,EMP0042
INV01083,2024-05-06 17:00:00,498000,VNPay,2024-05-06 17:00:00,Đã thanh toán,BKG00228,,CRT0018,EMP0091
INV01084,2024-06-10 06:00:00,576000,Tiền mặt,2024-06-10 06:00:00,Chưa thanh toán,BKG00253,,CRT0080,EMP0040
INV01085,2024-01-22 16:00:00,320000,Thẻ Visa/Master,2024-01-22 16:00:00,Đã thanh toán,BKG00940,DSC017,CRT0014,EMP0067
INV01086,2024-03-12 15:00:00,897000,ZaloPay,2024-03-12 15:00:00,Đã thanh toán,BKG00296,,CRT0063,EMP0072
INV01087,2024-11-04 17:00:00,403000,Thẻ Visa/Master,2024-11-04 17:00:00,Đã thanh toán,BKG00020,,CRT0039,EMP0105
INV01088,2024-10-07 17:00:00,459000,ZaloPay,2024-10-07 17:00:00,Đã thanh toán,BKG00217,,CRT0095,EMP0028
INV01089,2024-08-15 20:00:00,666000,Chuyển khoản ngân hàng,2024-08-15 20:00:00,Đã thanh toán,BKG00554,,CRT0080,EMP0094
INV01090,2024-03-12 20:00:00,1051000,MoMo,2024-03-12 20:00:00,Hủy,BKG01078,,CRT0110,EMP0127
INV01091,2024-06-23 16:00:00,496000,Thẻ Visa/Master,2024-06-23 16:00:00,Đã thanh toán,BKG01137,,CRT0013,EMP0145
INV01092,2024-10-10 16:00:00,1385000,Thẻ Visa/Master,2024-10-10 16:00:00,Đã thanh toán,BKG01153,,CRT0076,EMP0108
INV01093,2024-01-09 18:00:00,177000,MoMo,2024-01-09 18:00:00,Đã thanh toán,BKG00545,DSC047,CRT0016,EMP0002
INV01094,2024-01-24 20:00:00,871000,Tiền mặt,2024-01-24 20:00:00,Đã thanh toán,BKG01204,,CRT0009,EMP0097
INV01095,2024-07-04 20:00:00,1158000,Thẻ Visa/Master,2024-07-04 20:00:00,Đã thanh toán,BKG01349,,CRT0045,EMP0126
INV01096,2024-12-25 18:00:00,350000,MoMo,2024-12-25 18:00:00,Chưa thanh toán,BKG00877,DSC052,CRT0081,EMP0042
INV01097,2024-11-07 20:00:00,598000,Tiền mặt,2024-11-07 20:00:00,Đã thanh toán,BKG00893,DSC006,CRT0054,EMP0036
INV01098,2024-02-11 17:00:00,646000,Chuyển khoản ngân hàng,2024-02-11 17:00:00,Chưa thanh toán,BKG00995,DSC003,CRT0079,EMP0104
INV01099,2024-08-02 18:00:00,410000,Chuyển khoản ngân hàng,2024-08-02 18:00:00,Chưa thanh toán,BKG00291,,CRT0093,EMP0079
INV01100,2024-06-03 17:00:00,213000,MoMo,2024-06-03 17:00:00,Đã thanh toán,BKG01069,DSC008,CRT0004,EMP0101
INV01101,2024-07-21 17:00:00,1418000,Tiền mặt,2024-07-21 17:00:00,Đã thanh toán,BKG00091,,CRT0020,EMP0031
INV01102,2024-04-01 19:00:00,273000,Tiền mặt,2024-04-01 19:00:00,Đã thanh toán,BKG00415,,CRT0046,EMP0134
INV01103,2024-05-13 20:00:00,171000,Thẻ Visa/Master,2024-05-13 20:00:00,Hủy,BKG00030,,CRT0071,EMP0094
INV01104,2024-03-15 17:00:00,608000,Tiền mặt,2024-03-15 17:00:00,Đã thanh toán,BKG00003,DSC051,CRT0083,EMP0083
INV01105,2024-07-04 20:00:00,657000,Tiền mặt,2024-07-04 20:00:00,Đã thanh toán,BKG00045,DSC012,CRT0095,EMP0144
INV01106,2024-03-30 18:00:00,480000,VNPay,2024-03-30 18:00:00,Đã thanh toán,BKG00562,DSC055,CRT0050,EMP0116
INV01107,2024-12-09 19:00:00,525000,Tiền mặt,2024-12-09 19:00:00,Đã thanh toán,BKG00688,DSC031,CRT0096,EMP0005
INV01108,2024-07-21 17:00:00,113000,Chuyển khoản ngân hàng,2024-07-21 17:00:00,Đã thanh toán,BKG00965,,CRT0102,EMP0006
INV01109,2024-04-24 17:00:00,355000,Chuyển khoản ngân hàng,2024-04-24 17:00:00,Đã thanh toán,BKG00846,,CRT0040,EMP0034
INV01110,2024-07-06 17:00:00,361000,Tiền mặt,2024-07-06 17:00:00,Đã thanh toán,BKG00588,,CRT0003,EMP0095
INV01111,2024-01-03 18:00:00,700000,Tiền mặt,2024-01-03 18:00:00,Chưa thanh toán,BKG00035,DSC037,CRT0043,EMP0047
INV01112,2024-11-07 17:00:00,333000,MoMo,2024-11-07 17:00:00,Đã thanh toán,BKG00197,DSC011,CRT0072,EMP0073
INV01113,2024-04-23 21:00:00,504000,MoMo,2024-04-23 21:00:00,Chưa thanh toán,BKG00401,DSC038,CRT0047,EMP0013
INV01114,2024-12-26 17:00:00,674000,Chuyển khoản ngân hàng,2024-12-26 17:00:00,Chưa thanh toán,BKG00104,DSC044,CRT0023,EMP0127
INV01115,2024-01-14 19:00:00,721000,VNPay,2024-01-14 19:00:00,Chưa thanh toán,BKG01222,DSC015,CRT0021,EMP0025
INV01116,2024-05-12 08:00:00,194000,Chuyển khoản ngân hàng,2024-05-12 08:00:00,Chưa thanh toán,BKG00950,,CRT0070,EMP0138
INV01117,2024-07-21 20:00:00,492000,Thẻ Visa/Master,2024-07-21 20:00:00,Đã thanh toán,BKG01250,,CRT0050,EMP0105
INV01118,2024-12-13 14:00:00,852000,Thẻ Visa/Master,2024-12-13 14:00:00,Đã thanh toán,BKG01256,DSC038,CRT0085,EMP0093
INV01119,2024-12-11 20:00:00,1172000,Chuyển khoản ngân hàng,2024-12-11 20:00:00,Đã thanh toán,BKG00981,DSC033,CRT0012,EMP0069
INV01120,2024-03-28 08:00:00,398000,Tiền mặt,2024-03-28 08:00:00,Đã thanh toán,BKG00632,DSC019,CRT0061,EMP0066
INV01121,2024-09-15 18:00:00,680000,MoMo,2024-09-15 18:00:00,Đã thanh toán,BKG00076,,CRT0007,EMP0060
INV01122,2024-11-24 19:00:00,773000,Tiền mặt,2024-11-24 19:00:00,Đã thanh toán,BKG00651,,CRT0090,EMP0056
INV01123,2024-08-23 19:00:00,1536000,Tiền mặt,2024-08-23 19:00:00,Đã thanh toán,BKG00172,,CRT0011,EMP0150
INV01124,2024-10-24 19:00:00,1006000,ZaloPay,2024-10-24 19:00:00,Đã thanh toán,BKG00687,DSC019,CRT0043,EMP0046
INV01125,2024-08-12 19:00:00,1108000,VNPay,2024-08-12 19:00:00,Đã thanh toán,BKG01346,DSC027,CRT0055,EMP0001
INV01126,2024-03-07 17:00:00,580000,MoMo,2024-03-07 17:00:00,Đã thanh toán,BKG00312,DSC005,CRT0071,EMP0008
INV01127,2024-02-26 20:00:00,604000,Chuyển khoản ngân hàng,2024-02-26 20:00:00,Hủy,BKG00185,DSC006,CRT0005,EMP0066
INV01128,2024-08-27 18:00:00,832000,Thẻ Visa/Master,2024-08-27 18:00:00,Đã thanh toán,BKG00310,,CRT0089,EMP0014
INV01129,2024-10-25 14:00:00,728000,Chuyển khoản ngân hàng,2024-10-25 14:00:00,Đã thanh toán,BKG00639,,CRT0046,EMP0111
INV01130,2024-08-08 15:00:00,173000,Tiền mặt,2024-08-08 15:00:00,Đã thanh toán,BKG01039,,CRT0003,EMP0083
INV01131,2024-08-06 18:00:00,459000,VNPay,2024-08-06 18:00:00,Chưa thanh toán,BKG00320,,CRT0004,EMP0095
INV01132,2024-03-08 18:00:00,335000,ZaloPay,2024-03-08 18:00:00,Đã thanh toán,BKG00601,,CRT0095,EMP0144
INV01133,2024-10-31 11:00:00,159000,Chuyển khoản ngân hàng,2024-10-31 11:00:00,Đã thanh toán,BKG00220,DSC017,CRT0017,EMP0109
INV01134,2024-05-25 20:00:00,711000,MoMo,2024-05-25 20:00:00,Đang xử lý,BKG01033,DSC059,CRT0023,EMP0115
INV01135,2024-05-23 20:00:00,569000,ZaloPay,2024-05-23 20:00:00,Chưa thanh toán,BKG00675,,CRT0104,EMP0010
INV01136,2024-03-20 15:00:00,995000,Tiền mặt,2024-03-20 15:00:00,Đang xử lý,BKG00117,,CRT0053,EMP0038
INV01137,2024-03-23 20:00:00,728000,Tiền mặt,2024-03-23 20:00:00,Đã thanh toán,BKG01274,,CRT0005,EMP0012
INV01138,2024-05-04 20:00:00,1120000,MoMo,2024-05-04 20:00:00,Chưa thanh toán,BKG01220,DSC047,CRT0023,EMP0112
INV01139,2024-12-22 19:00:00,390000,Tiền mặt,2024-12-22 19:00:00,Chưa thanh toán,BKG00188,,CRT0049,EMP0053
INV01140,2024-11-13 18:00:00,626000,Tiền mặt,2024-11-13 18:00:00,Chưa thanh toán,BKG01016,,CRT0081,EMP0003
INV01141,2024-06-30 11:00:00,613000,Chuyển khoản ngân hàng,2024-06-30 11:00:00,Chưa thanh toán,BKG01269,DSC004,CRT0079,EMP0084
INV01142,2024-05-24 09:00:00,480000,Chuyển khoản ngân hàng,2024-05-24 09:00:00,Đã thanh toán,BKG00916,,CRT0012,EMP0049
INV01143,2024-09-08 18:00:00,304000,MoMo,2024-09-08 18:00:00,Đã thanh toán,BKG01179,DSC027,CRT0037,EMP0073
INV01144,2024-11-21 17:00:00,575000,ZaloPay,2024-11-21 17:00:00,Đã thanh toán,BKG00691,,CRT0066,EMP0002
